subid,gender,trial,pool,rate_s,rate_o,choice_raw,outcome_s,outcome_o,conds,party,frame,choice
2105,2,3,120,-1,-1,11,40,80,4,2,2,12
2105,2,5,60,-1,-1,25,30,30,4,2,2,26
2105,2,6,120,-1,-2,85,30,180,4,2,2,86
2105,2,7,80,-1,-3,59,30,150,4,2,2,60
2105,2,8,90,-3,-1,23,78,64,4,2,2,24
2105,2,9,40,-1,-3,30,25,45,4,2,2,31
2105,2,10,100,-1,-1,18,40,60,4,2,2,19
2105,2,11,60,-2,-1,13,30,45,4,2,2,14
2105,2,12,150,-1,-2,9,50,200,4,2,2,10
2105,2,13,40,-3,-1,10,21,33,4,2,2,11
2105,2,14,120,-2,-1,3,60,90,4,2,2,4
2105,2,15,100,-3,-1,11,42,86,4,2,2,12
2105,2,16,75,-1,-2,33,22,106,4,2,2,34
2105,2,17,200,-1,-1,94,100,100,4,2,2,95
2105,2,18,90,-1,-3,57,54,108,4,2,2,58
2105,2,19,150,-2,-1,21,100,100,4,2,2,22
2105,2,20,80,-3,-1,21,42,66,4,2,2,22
2105,2,3,200,1,1,95,120,80,3,2,1,96
2105,2,4,90,3,1,27,78,64,3,2,1,28
2105,2,5,150,1,2,105,100,100,3,2,1,106
2105,2,6,75,2,1,51,50,50,3,2,1,52
2105,2,7,90,1,3,70,68,66,3,2,1,71
2105,2,8,120,1,2,84,80,80,3,2,1,85
2105,2,9,100,3,1,24,90,70,3,2,1,25
2105,2,10,75,1,2,63,50,50,3,2,1,64
2105,2,11,60,2,1,40,40,40,3,2,1,41
2105,2,12,80,3,1,20,150,30,3,2,1,21
2105,2,13,150,2,1,64,100,100,3,2,1,65
2105,2,14,60,1,2,45,50,20,3,2,1,46
2105,2,15,100,1,1,53,60,40,3,2,1,54
2105,2,16,40,1,3,30,25,45,3,2,1,31
2105,2,17,120,1,1,53,70,50,3,2,1,54
2105,2,18,80,1,3,57,57,69,3,2,1,58
2105,2,19,40,3,1,14,33,29,3,2,1,15
2105,2,20,60,1,1,35,40,20,3,2,1,36
2106,2,2,200,-1,-1,100,100,100,2,1,2,101
2106,2,4,120,-1,-1,60,60,60,2,1,2,61
2106,2,5,150,-2,-1,50,100,100,2,1,2,51
2106,2,7,150,-1,-2,100,100,100,2,1,2,101
2106,2,8,40,-1,-3,30,30,30,2,1,2,31
2106,2,9,75,-2,-1,25,50,50,2,1,2,26
2106,2,10,80,-3,-1,20,60,60,2,1,2,21
2106,2,11,60,-1,-2,40,40,40,2,1,2,41
2106,2,12,90,-1,-3,68,68,66,2,1,2,69
2106,2,13,120,-1,-2,80,80,80,2,1,2,81
2106,2,14,100,-1,-3,75,75,75,2,1,2,76
2106,2,15,75,-1,-2,50,50,50,2,1,2,51
2106,2,16,100,-3,-1,25,75,75,2,1,2,26
2106,2,17,60,-2,-1,20,40,40,2,1,2,21
2106,2,18,100,-1,-1,49,50,50,2,1,2,50
2106,2,19,120,-2,-1,40,80,80,2,1,2,41
2106,2,20,60,-1,-1,30,30,30,2,1,2,31
2106,2,1,120,2,1,40,80,80,1,1,1,41
2106,2,2,100,1,3,75,75,75,1,1,1,76
2106,2,3,200,1,1,100,100,100,1,1,1,101
2106,2,5,150,1,2,100,100,100,1,1,1,101
2106,2,6,75,2,1,25,50,50,1,1,1,26
2106,2,8,120,1,2,80,80,80,1,1,1,81
2106,2,9,100,3,1,25,75,75,1,1,1,26
2106,2,10,75,1,2,50,50,50,1,1,1,51
2106,2,11,60,2,1,20,40,40,1,1,1,21
2106,2,12,80,3,1,20,60,60,1,1,1,21
2106,2,13,150,2,1,50,100,100,1,1,1,51
2106,2,14,60,1,2,40,40,40,1,1,1,41
2106,2,15,100,1,1,50,50,50,1,1,1,51
2106,2,16,40,1,3,30,30,30,1,1,1,31
2106,2,17,120,1,1,60,60,60,1,1,1,61
2106,2,18,80,1,3,60,60,60,1,1,1,61
2106,2,19,40,3,1,10,30,30,1,1,1,11
2106,2,20,60,1,1,30,30,30,1,1,1,31
2106,2,1,60,-1,-2,40,40,40,4,2,2,41
2106,2,2,75,-2,-1,25,50,50,4,2,2,26
2106,2,3,120,-1,-1,60,60,60,4,2,2,61
2106,2,4,100,-1,-3,75,75,75,4,2,2,76
2106,2,5,60,-1,-1,30,30,30,4,2,2,31
2106,2,6,120,-1,-2,80,80,80,4,2,2,81
2106,2,7,80,-1,-3,60,60,60,4,2,2,61
2106,2,8,90,-3,-1,22,69,67,4,2,2,23
2106,2,9,40,-1,-3,30,30,30,4,2,2,31
2106,2,10,100,-1,-1,50,50,50,4,2,2,51
2106,2,11,60,-2,-1,20,40,40,4,2,2,21
2106,2,13,40,-3,-1,10,30,30,4,2,2,11
2106,2,14,120,-2,-1,40,76,82,4,2,2,41
2106,2,15,100,-3,-1,25,75,75,4,2,2,26
2106,2,16,75,-1,-2,50,50,50,4,2,2,51
2106,2,17,200,-1,-1,100,100,100,4,2,2,101
2106,2,18,90,-1,-3,68,68,66,4,2,2,69
2106,2,19,150,-2,-1,50,100,100,4,2,2,51
2106,2,20,80,-3,-1,20,60,60,4,2,2,21
2106,2,1,60,2,1,20,40,40,3,2,1,21
2106,2,2,90,1,3,68,67,69,3,2,1,69
2106,2,3,120,1,2,80,80,80,3,2,1,81
2106,2,4,40,3,1,10,30,30,3,2,1,11
2106,2,5,100,1,3,75,75,75,3,2,1,76
2106,2,6,90,3,1,23,69,67,3,2,1,24
2106,2,7,150,2,1,50,100,100,3,2,1,51
2106,2,8,75,1,2,50,50,50,3,2,1,51
2106,2,9,120,2,1,40,80,80,3,2,1,41
2106,2,10,80,3,1,20,60,60,3,2,1,21
2106,2,11,150,1,2,100,100,100,3,2,1,101
2106,2,12,120,1,1,60,60,60,3,2,1,61
2106,2,13,40,1,3,30,30,30,3,2,1,31
2106,2,14,200,1,1,100,100,100,3,2,1,101
2106,2,15,100,3,1,25,75,75,3,2,1,26
2106,2,16,60,1,1,30,30,30,3,2,1,31
2106,2,17,75,2,1,25,50,50,3,2,1,26
2106,2,18,100,1,1,50,50,50,3,2,1,51
2106,2,19,80,1,3,60,60,60,3,2,1,61
2106,2,20,60,1,2,40,40,40,3,2,1,41
2107,2,1,60,-2,-1,13,78,21,2,1,2,14
2107,2,3,120,-1,-2,23,53,134,2,1,2,24
2107,2,4,40,-3,-1,1,12,36,2,1,2,2
2107,2,5,100,-1,-3,75,50,150,2,1,2,76
2107,2,6,90,-3,-1,16,42,76,2,1,2,17
2107,2,7,150,-2,-1,30,50,125,2,1,2,31
2107,2,8,75,-1,-2,44,28,94,2,1,2,45
2107,2,9,120,-2,-1,25,52,94,2,1,2,26
2107,2,10,80,-3,-1,21,36,68,2,1,2,22
2107,2,11,150,-1,-2,71,63,174,2,1,2,72
2107,2,12,120,-1,-1,62,33,87,2,1,2,63
2107,2,13,40,-1,-3,26,20,60,2,1,2,27
2107,2,14,200,-1,-1,43,50,150,2,1,2,44
2107,2,15,100,-3,-1,19,45,85,2,1,2,20
2107,2,16,60,-1,-1,30,20,40,2,1,2,31
2107,2,17,75,-2,-1,30,30,60,2,1,2,31
2107,2,18,100,-1,-1,8,37,63,2,1,2,9
2107,2,19,80,-1,-3,41,49,93,2,1,2,42
2107,2,20,60,-1,-2,25,35,50,2,1,2,26
2107,2,1,150,2,1,46,108,96,1,1,1,47
2107,2,2,40,3,1,19,54,22,1,1,1,20
2107,2,3,60,1,1,48,39,21,1,1,1,49
2107,2,4,150,1,2,123,110,80,1,1,1,124
2107,2,5,90,1,3,73,74,48,1,1,1,74
2107,2,6,75,2,1,31,70,40,1,1,1,32
2107,2,7,100,1,3,84,83,51,1,1,1,85
2107,2,8,120,1,2,85,89,62,1,1,1,86
2107,2,9,40,1,3,31,34,18,1,1,1,32
2107,2,10,60,2,1,19,72,24,1,1,1,20
2107,2,11,120,1,1,62,80,40,1,1,1,63
2107,2,12,100,3,1,62,126,58,1,1,1,63
2107,2,13,80,1,3,73,62,54,1,1,1,74
2107,2,14,100,1,1,73,59,41,1,1,1,74
2107,2,15,60,1,2,49,44,32,1,1,1,50
2107,2,16,120,2,1,62,118,61,1,1,1,63
2107,2,17,200,1,1,120,132,68,1,1,1,121
2107,2,18,90,3,1,28,117,51,1,1,1,29
2107,2,19,75,1,2,69,55,40,1,1,1,70
2107,2,20,80,3,1,41,87,51,1,1,1,42
2107,2,2,100,-1,-3,73,42,174,4,2,2,74
2107,2,3,200,-1,-1,95,100,100,4,2,2,96
2107,2,4,90,-3,-1,14,84,62,4,2,2,15
2107,2,6,75,-2,-1,19,54,48,4,2,2,20
2107,2,7,90,-1,-3,65,60,90,4,2,2,66
2107,2,8,120,-1,-2,80,79,82,4,2,2,81
2107,2,9,100,-3,-1,25,66,78,4,2,2,26
2107,2,10,75,-1,-2,43,45,60,4,2,2,44
2107,2,11,60,-2,-1,18,34,43,4,2,2,19
2107,2,12,80,-3,-1,11,42,66,4,2,2,12
2107,2,13,150,-2,-1,57,96,102,4,2,2,58
2107,2,14,60,-1,-2,41,39,42,4,2,2,42
2107,2,15,100,-1,-1,30,50,50,4,2,2,31
2107,2,16,40,-1,-3,33,26,42,4,2,2,34
2107,2,17,120,-1,-1,60,48,72,4,2,2,61
2107,2,18,80,-1,-3,59,57,69,4,2,2,60
2107,2,19,40,-3,-1,2,21,33,4,2,2,3
2107,2,20,60,-1,-1,22,13,47,4,2,2,23
2107,2,1,60,1,2,42,44,32,3,2,1,43
2107,2,2,75,2,1,30,80,35,3,2,1,31
2107,2,3,120,1,1,61,78,42,3,2,1,62
2107,2,4,100,1,3,76,81,57,3,2,1,77
2107,2,5,60,1,1,28,41,19,3,2,1,29
2107,2,6,120,1,2,88,91,58,3,2,1,89
2107,2,7,80,1,3,64,65,45,3,2,1,65
2107,2,8,90,3,1,27,90,60,3,2,1,28
2107,2,9,40,1,3,31,34,18,3,2,1,32
2107,2,10,100,1,1,60,65,35,3,2,1,61
2107,2,11,60,2,1,55,60,30,3,2,1,56
2107,2,12,150,1,2,122,101,98,3,2,1,123
2107,2,13,40,3,1,16,60,20,3,2,1,17
2107,2,14,120,2,1,38,90,75,3,2,1,39
2107,2,15,100,3,1,27,96,68,3,2,1,28
2107,2,16,75,1,2,69,57,36,3,2,1,70
2107,2,17,200,1,1,103,137,63,3,2,1,104
2107,2,18,90,1,3,75,71,57,3,2,1,76
2107,2,19,150,2,1,53,124,88,3,2,1,54
2107,2,20,80,3,1,34,78,54,3,2,1,35
2108,2,2,200,-1,-1,98,97,103,2,1,2,99
2108,2,3,40,-3,-1,10,24,32,2,1,2,11
2108,2,4,120,-1,-1,60,55,65,2,1,2,61
2108,2,5,150,-2,-1,49,96,102,2,1,2,50
2108,2,6,80,-1,-3,61,59,63,2,1,2,62
2108,2,7,150,-1,-2,100,98,104,2,1,2,101
2108,2,8,40,-1,-3,28,32,24,2,1,2,29
2108,2,9,75,-2,-1,24,52,49,2,1,2,25
2108,2,10,80,-3,-1,20,51,63,2,1,2,21
2108,2,11,60,-1,-2,40,38,44,2,1,2,41
2108,2,12,90,-1,-3,67,67,69,2,1,2,68
2108,2,13,120,-1,-2,78,78,84,2,1,2,79
2108,2,14,100,-1,-3,73,74,78,2,1,2,74
2108,2,15,75,-1,-2,50,51,48,2,1,2,51
2108,2,17,60,-2,-1,6,38,41,2,1,2,7
2108,2,18,100,-1,-1,53,47,53,2,1,2,54
2108,2,19,120,-2,-1,39,78,81,2,1,2,40
2108,2,20,60,-1,-1,29,29,31,2,1,2,30
2108,2,2,60,1,2,40,40,40,1,1,1,41
2108,2,3,200,1,1,101,100,100,1,1,1,102
2108,2,4,60,2,1,20,40,40,1,1,1,21
2108,2,5,120,1,1,60,60,60,1,1,1,61
2108,2,7,60,1,1,30,30,30,1,1,1,31
2108,2,8,150,1,2,103,100,100,1,1,1,104
2108,2,9,80,3,1,20,60,60,1,1,1,21
2108,2,10,75,1,2,50,50,50,1,1,1,51
2108,2,12,120,2,1,41,84,78,1,1,1,42
2108,2,13,100,1,3,75,75,75,1,1,1,76
2108,2,14,150,2,1,50,100,100,1,1,1,51
2108,2,16,75,2,1,25,50,50,1,1,1,26
2108,2,17,40,3,1,10,63,19,1,1,1,11
2108,2,18,120,1,2,84,80,80,1,1,1,85
2108,2,19,90,3,1,23,69,67,1,1,1,24
2108,2,20,100,1,1,54,50,50,1,1,1,55
2108,2,1,60,-1,-2,40,40,40,4,2,2,41
2108,2,2,75,-2,-1,25,50,50,4,2,2,26
2108,2,3,120,-1,-1,59,60,60,4,2,2,60
2108,2,4,100,-1,-3,75,75,75,4,2,2,76
2108,2,5,60,-1,-1,30,30,30,4,2,2,31
2108,2,6,120,-1,-2,80,80,80,4,2,2,81
2108,2,7,80,-1,-3,60,60,60,4,2,2,61
2108,2,8,90,-3,-1,22,66,68,4,2,2,23
2108,2,9,40,-1,-3,30,30,30,4,2,2,31
2108,2,10,100,-1,-1,50,50,50,4,2,2,51
2108,2,11,60,-2,-1,20,40,40,4,2,2,21
2108,2,12,150,-1,-2,100,101,98,4,2,2,101
2108,2,13,40,-3,-1,10,30,30,4,2,2,11
2108,2,14,120,-2,-1,40,80,80,4,2,2,41
2108,2,15,100,-3,-1,25,75,75,4,2,2,26
2108,2,17,200,-1,-1,98,100,100,4,2,2,99
2108,2,18,90,-1,-3,67,67,69,4,2,2,68
2108,2,19,150,-2,-1,50,100,100,4,2,2,51
2108,2,20,80,-3,-1,20,60,60,4,2,2,21
2108,2,1,120,2,1,40,80,80,3,2,1,41
2108,2,2,100,1,3,75,75,75,3,2,1,76
2108,2,3,200,1,1,101,100,100,3,2,1,102
2108,2,5,150,1,2,100,100,100,3,2,1,101
2108,2,6,75,2,1,25,50,50,3,2,1,26
2108,2,8,120,1,2,80,80,80,3,2,1,81
2108,2,9,100,3,1,26,75,75,3,2,1,27
2108,2,10,75,1,2,50,50,50,3,2,1,51
2108,2,11,60,2,1,20,40,40,3,2,1,21
2108,2,12,80,3,1,20,60,60,3,2,1,21
2108,2,13,150,2,1,51,100,100,3,2,1,52
2108,2,15,100,1,1,50,50,50,3,2,1,51
2108,2,16,40,1,3,30,30,30,3,2,1,31
2108,2,17,120,1,1,60,61,59,3,2,1,61
2108,2,18,80,1,3,60,60,60,3,2,1,61
2108,2,19,40,3,1,9,30,30,3,2,1,10
2108,2,20,60,1,1,30,30,30,3,2,1,31
2109,2,1,90,-1,-3,66,62,84,2,1,2,67
2109,2,2,60,-1,-2,40,40,40,2,1,2,41
2109,2,3,120,-2,-1,40,80,80,2,1,2,41
2109,2,4,90,-3,-1,21,60,70,2,1,2,22
2109,2,5,150,-2,-1,48,88,106,2,1,2,49
2109,2,6,40,-3,-1,8,24,32,2,1,2,9
2109,2,7,100,-1,-3,76,74,78,2,1,2,77
2109,2,8,150,-1,-2,97,93,114,2,1,2,98
2109,2,9,100,-3,-1,24,75,75,2,1,2,25
2109,2,10,200,-1,-1,92,100,100,2,1,2,93
2109,2,11,40,-1,-3,30,30,30,2,1,2,31
2109,2,12,80,-3,-1,20,60,60,2,1,2,21
2109,2,13,75,-2,-1,21,40,55,2,1,2,22
2109,2,14,120,-1,-1,54,60,60,2,1,2,55
2109,2,15,60,-2,-1,21,38,41,2,1,2,22
2109,2,16,120,-1,-2,80,83,74,2,1,2,81
2109,2,17,80,-1,-3,57,60,60,2,1,2,58
2109,2,18,100,-1,-1,50,50,50,2,1,2,51
2109,2,19,75,-1,-2,48,50,50,2,1,2,49
2109,2,20,60,-1,-1,30,30,30,2,1,2,31
2109,2,1,60,1,1,34,36,24,1,1,1,35
2109,2,2,80,1,3,61,60,60,1,1,1,62
2109,2,3,90,3,1,23,90,60,1,1,1,24
2109,2,4,100,1,3,79,76,72,1,1,1,80
2109,2,5,120,1,1,78,60,60,1,1,1,79
2109,2,6,80,3,1,28,78,54,1,1,1,29
2109,2,7,75,2,1,38,58,46,1,1,1,39
2109,2,8,90,1,3,71,68,66,1,1,1,72
2109,2,9,120,1,2,80,80,80,1,1,1,81
2109,2,10,100,1,1,53,50,50,1,1,1,54
2109,2,11,120,2,1,38,88,76,1,1,1,39
2109,2,12,100,3,1,26,105,65,1,1,1,27
2109,2,13,60,1,2,40,40,40,1,1,1,41
2109,2,14,150,2,1,53,100,100,1,1,1,54
2109,2,15,40,3,1,11,33,29,1,1,1,12
2109,2,16,150,1,2,100,100,100,1,1,1,101
2109,2,17,40,1,3,31,29,33,1,1,1,32
2109,2,18,60,2,1,21,40,40,1,1,1,22
2109,2,19,75,1,2,50,50,50,1,1,1,51
2109,2,20,200,1,1,101,100,100,1,1,1,102
2109,2,1,80,-1,-3,58,53,81,4,2,2,59
2109,2,2,75,-1,-2,50,50,50,4,2,2,51
2109,2,3,60,-2,-1,20,52,34,4,2,2,21
2109,2,4,40,-1,-3,28,25,45,4,2,2,29
2109,2,5,100,-1,-1,45,50,50,4,2,2,46
2109,2,6,60,-1,-2,39,35,50,4,2,2,40
2109,2,8,100,-1,-3,72,64,108,4,2,2,73
2109,2,9,200,-1,-1,91,100,100,4,2,2,92
2109,2,11,90,-3,-1,22,63,69,4,2,2,23
2109,2,12,75,-2,-1,23,46,52,4,2,2,24
2109,2,13,60,-1,-1,24,30,30,4,2,2,25
2109,2,14,80,-3,-1,16,57,61,4,2,2,17
2109,2,15,150,-2,-1,47,98,101,4,2,2,48
2109,2,16,100,-3,-1,25,75,75,4,2,2,26
2109,2,17,120,-1,-1,60,60,60,4,2,2,61
2109,2,18,40,-3,-1,5,27,31,4,2,2,6
2109,2,19,90,-1,-3,68,62,84,4,2,2,69
2109,2,20,120,-1,-2,79,82,76,4,2,2,80
2109,2,1,80,3,1,30,57,61,3,2,1,31
2109,2,3,75,1,2,15,38,74,3,2,1,16
2109,2,4,60,1,1,14,29,31,3,2,1,15
2109,2,5,150,1,2,95,81,138,3,2,1,96
2109,2,6,75,2,1,25,62,44,3,2,1,26
2109,2,7,200,1,1,95,100,100,3,2,1,96
2109,2,8,100,3,1,44,78,74,3,2,1,45
2109,2,9,80,1,3,50,32,144,3,2,1,51
2109,2,10,40,3,1,13,30,30,3,2,1,14
2109,2,11,150,2,1,46,108,96,3,2,1,47
2109,2,12,100,1,3,75,50,150,3,2,1,76
2109,2,14,120,1,2,82,60,120,3,2,1,83
2109,2,15,90,3,1,21,120,50,3,2,1,22
2109,2,16,120,2,1,43,100,70,3,2,1,44
2109,2,17,60,1,2,22,36,48,3,2,1,23
2109,2,18,90,1,3,67,59,93,3,2,1,68
2109,2,19,120,1,1,53,60,60,3,2,1,54
2109,2,20,40,1,3,26,29,33,3,2,1,27
2113,2,1,90,-3,-1,19,57,71,2,1,2,20
2113,2,2,200,-1,-1,100,100,100,2,1,2,101
2113,2,3,40,-3,-1,10,27,31,2,1,2,11
2113,2,4,120,-1,-1,57,60,60,2,1,2,58
2113,2,5,150,-2,-1,51,100,100,2,1,2,52
2113,2,6,80,-1,-3,57,56,72,2,1,2,58
2113,2,7,150,-1,-2,101,97,106,2,1,2,102
2113,2,8,40,-1,-3,32,29,33,2,1,2,33
2113,2,9,75,-2,-1,21,52,49,2,1,2,22
2113,2,10,80,-3,-1,19,60,60,2,1,2,20
2113,2,11,60,-1,-2,39,39,42,2,1,2,40
2113,2,12,90,-1,-3,67,67,69,2,1,2,68
2113,2,13,120,-1,-2,80,78,84,2,1,2,81
2113,2,14,100,-1,-3,69,75,75,2,1,2,70
2113,2,15,75,-1,-2,50,49,52,2,1,2,51
2113,2,16,100,-3,-1,23,72,76,2,1,2,24
2113,2,17,60,-2,-1,20,40,40,2,1,2,21
2113,2,18,100,-1,-1,48,50,50,2,1,2,49
2113,2,19,120,-2,-1,39,76,82,2,1,2,40
2113,2,20,60,-1,-1,22,29,31,2,1,2,23
2113,2,1,80,1,3,60,64,48,1,1,1,61
2113,2,2,60,1,2,43,40,40,1,1,1,44
2113,2,3,200,1,1,100,100,100,1,1,1,101
2113,2,4,60,2,1,20,48,36,1,1,1,21
2113,2,5,120,1,1,62,60,60,1,1,1,63
2113,2,6,90,1,3,68,69,63,1,1,1,69
2113,2,7,60,1,1,30,31,29,1,1,1,31
2113,2,8,150,1,2,100,102,96,1,1,1,101
2113,2,9,80,3,1,22,63,59,1,1,1,23
2113,2,10,75,1,2,51,51,48,1,1,1,52
2113,2,11,100,3,1,25,93,69,1,1,1,26
2113,2,12,120,2,1,41,86,77,1,1,1,42
2113,2,13,100,1,3,75,75,75,1,1,1,76
2113,2,15,40,1,3,31,30,30,1,1,1,32
2113,2,16,75,2,1,28,58,46,1,1,1,29
2113,2,17,40,3,1,16,48,24,1,1,1,17
2113,2,18,120,1,2,82,85,70,1,1,1,83
2113,2,19,90,3,1,22,75,65,1,1,1,23
2113,2,20,100,1,1,59,50,50,1,1,1,60
2113,2,2,200,-1,-1,104,100,100,4,2,2,105
2113,2,3,40,-3,-1,8,33,29,4,2,2,9
2113,2,4,120,-1,-1,62,60,60,4,2,2,63
2113,2,5,150,-2,-1,45,90,105,4,2,2,46
2113,2,6,80,-1,-3,61,53,81,4,2,2,62
2113,2,7,150,-1,-2,97,100,100,4,2,2,98
2113,2,8,40,-1,-3,28,29,33,4,2,2,29
2113,2,9,75,-2,-1,22,50,50,4,2,2,23
2113,2,10,80,-3,-1,18,57,61,4,2,2,19
2113,2,11,60,-1,-2,40,40,40,4,2,2,41
2113,2,12,90,-1,-3,68,69,63,4,2,2,69
2113,2,13,120,-1,-2,72,83,74,4,2,2,73
2113,2,14,100,-1,-3,73,70,90,4,2,2,74
2113,2,15,75,-1,-2,50,50,50,4,2,2,51
2113,2,16,100,-3,-1,23,81,73,4,2,2,24
2113,2,17,60,-2,-1,19,40,40,4,2,2,20
2113,2,18,100,-1,-1,50,51,49,4,2,2,51
2113,2,19,120,-2,-1,39,72,84,4,2,2,40
2113,2,20,60,-1,-1,29,30,30,4,2,2,30
2113,2,2,60,1,2,37,30,60,3,2,1,38
2113,2,3,200,1,1,97,100,100,3,2,1,98
2113,2,4,60,2,1,20,60,30,3,2,1,21
2113,2,5,120,1,1,60,60,60,3,2,1,61
2113,2,6,90,1,3,70,63,81,3,2,1,71
2113,2,7,60,1,1,33,30,30,3,2,1,34
2113,2,8,150,1,2,100,98,104,3,2,1,101
2113,2,9,80,3,1,31,123,39,3,2,1,32
2113,2,10,75,1,2,51,49,52,3,2,1,52
2113,2,11,100,3,1,25,114,62,3,2,1,26
2113,2,12,120,2,1,45,88,76,3,2,1,46
2113,2,13,100,1,3,74,74,78,3,2,1,75
2113,2,14,150,2,1,50,116,92,3,2,1,51
2113,2,15,40,1,3,31,28,36,3,2,1,32
2113,2,16,75,2,1,29,60,45,3,2,1,30
2113,2,17,40,3,1,10,45,25,3,2,1,11
2113,2,18,120,1,2,76,81,78,3,2,1,77
2113,2,19,90,3,1,25,72,66,3,2,1,26
2113,2,20,100,1,1,55,50,50,3,2,1,56
2114,2,2,60,-1,-2,39,36,48,2,1,2,40
2114,2,3,200,-1,-1,102,100,100,2,1,2,103
2114,2,4,60,-2,-1,11,44,38,2,1,2,12
2114,2,5,120,-1,-1,10,63,57,2,1,2,11
2114,2,6,90,-1,-3,65,54,108,2,1,2,66
2114,2,7,60,-1,-1,16,35,25,2,1,2,17
2114,2,8,150,-1,-2,96,80,140,2,1,2,97
2114,2,9,80,-3,-1,21,60,60,2,1,2,22
2114,2,10,75,-1,-2,43,44,62,2,1,2,44
2114,2,11,100,-3,-1,19,72,76,2,1,2,20
2114,2,12,120,-2,-1,32,70,85,2,1,2,33
2114,2,13,100,-1,-3,65,56,132,2,1,2,66
2114,2,14,150,-2,-1,52,82,109,2,1,2,53
2114,2,15,40,-1,-3,29,25,45,2,1,2,30
2114,2,18,120,-1,-2,80,60,120,2,1,2,81
2114,2,19,90,-3,-1,18,30,80,2,1,2,19
2114,2,2,200,1,1,101,100,100,1,1,1,102
2114,2,3,40,3,1,11,45,25,1,1,1,12
2114,2,4,120,1,1,56,65,55,1,1,1,57
2114,2,5,150,2,1,54,160,70,1,1,1,55
2114,2,6,80,1,3,60,60,60,1,1,1,61
2114,2,7,150,1,2,104,102,96,1,1,1,105
2114,2,8,40,1,3,28,30,30,1,1,1,29
2114,2,9,75,2,1,20,68,41,1,1,1,21
2114,2,10,80,3,1,21,78,54,1,1,1,22
2114,2,11,60,1,2,43,40,40,1,1,1,44
2114,2,12,90,1,3,72,68,66,1,1,1,73
2114,2,13,120,1,2,81,83,74,1,1,1,82
2114,2,14,100,1,3,77,76,72,1,1,1,78
2114,2,15,75,1,2,55,58,34,1,1,1,56
2114,2,16,100,3,1,29,81,73,1,1,1,30
2114,2,17,60,2,1,32,70,25,1,1,1,33
2114,2,18,100,1,1,50,50,50,1,1,1,51
2114,2,19,120,2,1,41,104,68,1,1,1,42
2114,2,20,60,1,1,33,30,30,1,1,1,34
2114,2,1,60,-1,-1,12,25,35,4,2,2,13
2114,2,2,80,-1,-3,51,40,120,4,2,2,52
2114,2,3,90,-3,-1,14,45,75,4,2,2,15
2114,2,4,100,-1,-3,56,30,210,4,2,2,57
2114,2,5,120,-1,-1,36,40,80,4,2,2,37
2114,2,6,80,-3,-1,18,60,60,4,2,2,19
2114,2,7,75,-2,-1,18,38,56,4,2,2,19
2114,2,8,90,-1,-3,67,35,165,4,2,2,68
2114,2,9,120,-1,-2,55,43,154,4,2,2,56
2114,2,10,100,-1,-1,29,33,67,4,2,2,30
2114,2,11,120,-2,-1,3,46,97,4,2,2,4
2114,2,12,100,-3,-1,16,42,86,4,2,2,17
2114,2,13,60,-1,-2,25,39,42,4,2,2,26
2114,2,14,150,-2,-1,0,88,106,4,2,2,1
2114,2,15,40,-3,-1,0,30,30,4,2,2,1
2114,2,16,150,-1,-2,66,52,196,4,2,2,67
2114,2,17,40,-1,-3,21,16,72,4,2,2,22
2114,2,18,60,-2,-1,9,36,42,4,2,2,10
2114,2,19,75,-1,-2,46,20,110,4,2,2,47
2114,2,20,200,-1,-1,13,44,156,4,2,2,14
2114,2,1,90,1,3,68,79,33,3,2,1,69
2114,2,2,60,1,2,53,48,24,3,2,1,54
2114,2,3,120,2,1,56,150,45,3,2,1,57
2114,2,4,90,3,1,34,117,51,3,2,1,35
2114,2,5,150,2,1,56,138,81,3,2,1,57
2114,2,6,40,3,1,28,39,27,3,2,1,29
2114,2,7,100,1,3,78,83,51,3,2,1,79
2114,2,8,150,1,2,101,100,100,3,2,1,102
2114,2,9,100,3,1,34,195,35,3,2,1,35
2114,2,10,200,1,1,103,115,85,3,2,1,104
2114,2,11,40,1,3,37,32,24,3,2,1,38
2114,2,12,80,3,1,19,126,38,3,2,1,20
2114,2,13,75,2,1,26,68,41,3,2,1,27
2114,2,14,120,1,1,76,65,55,3,2,1,77
2114,2,15,60,2,1,20,60,30,3,2,1,21
2114,2,16,120,1,2,101,84,72,3,2,1,102
2114,2,17,80,1,3,65,62,54,3,2,1,66
2114,2,18,100,1,1,58,50,50,3,2,1,59
2114,2,19,75,1,2,60,50,50,3,2,1,61
2114,2,20,60,1,1,44,38,22,3,2,1,45
2115,2,1,60,-2,-1,17,40,40,2,1,2,18
2115,2,2,90,-1,-3,68,67,69,2,1,2,69
2115,2,3,120,-1,-2,79,78,84,2,1,2,80
2115,2,5,100,-1,-3,75,72,84,2,1,2,76
2115,2,6,90,-3,-1,23,63,69,2,1,2,24
2115,2,7,150,-2,-1,50,86,107,2,1,2,51
2115,2,8,75,-1,-2,49,51,48,2,1,2,50
2115,2,9,120,-2,-1,40,82,79,2,1,2,41
2115,2,10,80,-3,-1,20,60,60,2,1,2,21
2115,2,11,150,-1,-2,100,100,100,2,1,2,101
2115,2,12,120,-1,-1,54,60,60,2,1,2,55
2115,2,13,40,-1,-3,30,29,33,2,1,2,31
2115,2,14,200,-1,-1,100,100,100,2,1,2,101
